Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,tests_num,corr
5,3,5,0.19773333333333332,0.18988258360248725,0.09999399394962856,0.9384229568050155,0.0,0.0,Machines-Ensemble,0.9384229568050155,0.9545774600697474,0.9410186756769895,50,0.0
5,3,5,0.06193333333333333,0.028293619225699795,0.03549242566385934,0.9892532980199521,4.079133333333334,0.5052065408215622,Hybrid-Ensemble,0.9892532980199521,0.9843741827188008,0.9884223398482453,50,0.0
5,3,5,0.061566666666666665,0.02111663378055845,0.03141730869637198,0.9804361235857898,7.482633333333333,0.3070356638712983,Crowd-Ensemble,0.9804361235857898,0.9861247292083123,0.98136664492443,50,0.0
5,3,5,0.2748333333333334,0.19874046448124805,0.1455923740097653,0.9265388388959795,0.0,0.0,Machines-Ensemble,0.9265388388959795,0.9353597009718262,0.9279241273967472,50,0.1
5,3,5,0.06506666666666668,0.031078860267962784,0.03585581175479461,0.9854824246697952,4.192066666666666,0.49704345439363296,Hybrid-Ensemble,0.9854824246697952,0.9841743374986982,0.9852490187757558,50,0.1
5,3,5,0.06586666666666667,0.028360457604833453,0.034286372910818166,0.9806558198538231,7.430583333333334,0.3718815802405683,Crowd-Ensemble,0.9806558198538231,0.9848992292986315,0.9813408611764165,50,0.1
5,3,5,0.3420111111111111,0.21450519260456374,0.18671874317365578,0.9228888228666341,0.0,0.0,Machines-Ensemble,0.9228888228666341,0.9182396134878757,0.9219657883704276,50,0.2
5,3,5,0.06947777777777778,0.03583828734058274,0.037144712483126056,0.9822749372387567,4.249788888888888,0.4776282956080304,Hybrid-Ensemble,0.9822749372387567,0.9834846026325313,0.9824576128522777,50,0.2
5,3,5,0.06694444444444445,0.02763144790958749,0.03463484725230395,0.980034248868659,7.359622222222222,0.4030063296381275,Crowd-Ensemble,0.980034248868659,0.984668439541684,0.9807750100073584,50,0.2
5,3,5,0.43535833333333335,0.2544297806151805,0.24433226531788593,0.9150668116450191,0.0,0.0,Machines-Ensemble,0.9150668116450191,0.895839270204178,0.9115660564941653,50,0.3
5,3,5,0.07479166666666666,0.03505303026209797,0.038108394059683866,0.9767457888563491,4.387383333333334,0.5268400798365878,Hybrid-Ensemble,0.9767457888563491,0.9829509271549666,0.9777430654786521,50,0.3
5,3,5,0.06657500000000001,0.026757448339979402,0.03438859579628177,0.9800754216758778,7.339916666666666,0.4115634334124234,Crowd-Ensemble,0.9800754216758778,0.9847453685145636,0.9808215488452129,50,0.3
5,3,5,0.52502,0.29344024877306796,0.2989686951784341,0.9105629218319857,0.0,0.0,Machines-Ensemble,0.9105629218319857,0.8749525799849008,0.90401693555164,50,0.4
5,3,5,0.08039333333333333,0.03463445233995897,0.03836787468739437,0.9693686505293931,4.518073333333334,0.5605605896084939,Hybrid-Ensemble,0.9693686505293931,0.9826301492103935,0.9714891729233098,50,0.4
5,3,5,0.06491999999999999,0.026063645178677524,0.03330417986333198,0.9803975899133055,7.346933333333333,0.4194585504618491,Crowd-Ensemble,0.9803975899133055,0.9851264278794661,0.981153005643791,50,0.4
5,3,5,0.6121444444444444,0.333217815353765,0.355093637259469,0.9078359347243834,0.0,0.0,Machines-Ensemble,0.9078359347243834,0.8559868083669067,0.8981418629453783,50,0.5
5,3,5,0.08674444444444444,0.0363357984213032,0.03862381584141301,0.9607328530166696,4.675394444444444,0.6385764071330178,Hybrid-Ensemble,0.9607328530166696,0.9823718319425112,0.964161781620105,50,0.5
5,3,5,0.06382222222222222,0.02599746901261214,0.03276181888683765,0.9807314816097114,7.338555555555556,0.4110063560230645,Crowd-Ensemble,0.9807314816097114,0.9853847345443986,0.9814727647562481,50,0.5
5,3,5,0.6898619047619048,0.3639089433154169,0.40505699690889047,0.9066973740375631,0.0,0.0,Machines-Ensemble,0.9066973740375631,0.8396177448053463,0.8939450500239332,50,0.6
5,3,5,0.09421428571428571,0.039900671741741105,0.039194134226013,0.9510641878702563,4.814523809523809,0.6941094958940192,Hybrid-Ensemble,0.9510641878702563,0.9819493028434433,0.9558815731250295,50,0.6
5,3,5,0.06445238095238096,0.026534256726830536,0.033341678054954825,0.9810610514114748,7.336438095238096,0.40841399220024693,Crowd-Ensemble,0.9810610514114748,0.9851519360032975,0.9817108017371855,50,0.6
5,3,5,0.7587999999999998,0.38724394981286236,0.4503344213074298,0.9073419474148643,0.0,0.0,Machines-Ensemble,0.9073419474148643,0.8256585299659025,0.8915674427336548,50,0.7
5,3,5,0.1029875,0.04725908036645798,0.03974754785614307,0.9395825730023221,4.966512500000001,0.7884847439934501,Hybrid-Ensemble,0.9395825730023221,0.9814534894639629,0.9459743866926019,50,0.7
5,3,5,0.06552916666666667,0.026256094199992672,0.034043737053116516,0.9810061060041668,7.337958333333334,0.4094545435868174,Crowd-Ensemble,0.9810061060041668,0.9848569649578541,0.9816160621419079,50,0.7
5,3,5,0.8206481481481481,0.40582910823296453,0.49005933070473,0.908627509992348,0.0,0.0,Machines-Ensemble,0.908627509992348,0.8133987594950163,0.8899654973620171,50,0.8
5,3,5,0.11022592592592594,0.05087039517857261,0.04044711108385566,0.930648620895731,5.093548148148148,0.8407711646967083,Hybrid-Ensemble,0.930648620895731,0.9809337161761084,0.9382368329840401,50,0.8
5,3,5,0.06592592592592592,0.026327321291101446,0.034424323783923995,0.9813248903555811,7.335248148148148,0.40580584836919825,Crowd-Ensemble,0.9813248903555811,0.9846773966884375,0.9818543573201168,50,0.8
5,3,5,0.8770100000000001,0.4222421855207428,0.5260863639646706,0.9108947719829675,0.0,0.0,Machines-Ensemble,0.9108947719829675,0.8026004621740558,0.889339732703981,50,0.9
5,3,5,0.11907333333333334,0.05697544461334979,0.0426810730229535,0.923145450932757,5.251333333333334,0.9455637236884438,Hybrid-Ensemble,0.923145450932757,0.9796355871747942,0.9315599985334452,50,0.9
5,3,5,0.06591666666666667,0.026701118370252252,0.03453087293961541,0.981684421622884,7.337056666666667,0.4079189953763969,Crowd-Ensemble,0.981684421622884,0.9846030929433853,0.9821424948467455,50,0.9
