Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta
5,3,5,0.3856,0.0530494109298,0.152220365125,0.779602470627,10.7833666667,0.858426020238,SM-runs,0.779602470627,0.921444554431,0.799821748777
5,5,5,0.681366666667,0.0546933776207,0.371866089209,0.847351179748,22.5,0.0,Baseline,0.847351179748,0.835405561025,0.845271446033
5,5,5,0.495433333333,0.0463319064528,0.229117260178,0.797585459183,17.875,0.194576463119,M-runs,0.797585459183,0.885552724142,0.810932846867
5,5,5,0.3315,0.0699350889516,0.100135364124,0.743521668849,10.6318333333,0.833536245296,SM-runs,0.743521668849,0.94433378182,0.770547247235
5,10,5,0.612566666667,0.0452118593095,0.332638215897,0.864484631328,45.0,0.0,Baseline,0.864484631328,0.851264516726,0.862205011917
5,10,5,0.4967,0.034967747044,0.24558360958,0.83495839223,35.836,0.367265571487,M-runs,0.83495839223,0.882218090048,0.842444561409
5,10,5,0.284966666667,0.0447343889592,0.0619899509531,0.726223499067,12.0977,1.73803903197,SM-runs,0.726223499067,0.963153985937,0.756882457927
6,3,5,0.7513,0.0679,0.418930816756,0.846861344916,13.8,0.0,Baseline,0.846861344916,0.819550432999,0.842123988312
6,3,5,0.506,0.0583820748746,0.23187566882,0.785781904287,10.7954,0.125846891102,M-runs,0.785781904287,0.883774174528,0.80050327905
6,3,5,0.3941,0.0718796911513,0.159162246468,0.785734198201,10.8446,0.981791885619,SM-runs,0.785734198201,0.918039744753,0.804626401203
6,5,5,0.661533333333,0.0470728041324,0.368684727065,0.853611461524,23.0,0.0,Baseline,0.853611461524,0.841554111761,0.851525511586
6,5,5,0.479333333333,0.0535850310773,0.222893549297,0.797196078032,18.2435,0.209312963446,M-runs,0.797196078032,0.891535481784,0.811434478223
6,5,5,0.3298,0.0576462777058,0.102108163231,0.74791803447,10.4893,0.718159227934,SM-runs,0.74791803447,0.944434399146,0.774650741562
6,10,5,0.607066666667,0.0494003598727,0.334875520233,0.867682032581,46.0,0.0,Baseline,0.867682032581,0.853469921937,0.865248902693
6,10,5,0.499933333333,0.0316953554256,0.250920226174,0.835425808585,36.5776666667,0.352870923836,M-runs,0.835425808585,0.882222756315,0.842822559174
6,10,5,0.269866666667,0.0255756828952,0.0534484137279,0.728999321147,12.5525333333,0.980305351522,SM-runs,0.728999321147,0.96854097562,0.760095988113
7,3,5,0.749666666667,0.0512765920171,0.416525726428,0.848859494178,14.1,0.0,Baseline,0.848859494178,0.819560839092,0.843763085674
7,3,5,0.5193,0.0504593235521,0.237083358455,0.778636062318,11.0932,0.0990694705749,M-runs,0.778636062318,0.880305762549,0.793802083872
7,3,5,0.392566666667,0.0620422884455,0.145463578718,0.759007126698,9.98473333333,1.2137624406,SM-runs,0.759007126698,0.922019580422,0.781003991274
7,5,5,0.696866666667,0.0553628836757,0.386144201331,0.85337792581,23.5,0.0,Baseline,0.85337792581,0.832234321003,0.84968979295
7,5,5,0.4969,0.0358686027978,0.230449933245,0.795294206576,18.6621666667,0.175103223525,M-runs,0.795294206576,0.885714312656,0.808994596017
7,5,5,0.313733333333,0.0424287114529,0.0850817166263,0.736079275645,10.4909666667,0.815496473867,SM-runs,0.736079275645,0.951254499701,0.764650185027
7,10,5,0.6186,0.0469287403056,0.33457220885,0.866086770354,47.0,0.0,Baseline,0.866086770354,0.84924291519,0.863187652235
7,10,5,0.502533333333,0.0435727233739,0.244975828825,0.830219106226,37.554,0.266790804439,M-runs,0.830219106226,0.880502754085,0.838146504747
7,10,5,0.288033333333,0.0313427113625,0.0658166961817,0.73180468515,12.0087,1.89548727508,SM-runs,0.73180468515,0.960559110362,0.761756495502
8,3,5,0.734866666667,0.0532921090677,0.416413125961,0.854791478649,14.4,0.0,Baseline,0.854791478649,0.824312794708,0.849481402669
8,3,5,0.505166666667,0.0495675184863,0.232619761863,0.78316630965,11.3106,0.103993461333,M-runs,0.78316630965,0.88508132484,0.798388414241
8,3,5,0.372166666667,0.0653442592905,0.142365021449,0.777247405264,10.0599,1.19874682759,SM-runs,0.777247405264,0.926982200172,0.798169329976
8,5,5,0.677266666667,0.0401222576079,0.369026181535,0.847576892214,24.0,0.0,Baseline,0.847576892214,0.836247255227,0.845617233185
8,5,5,0.501066666667,0.0466647142449,0.229973496766,0.791456942018,19.1095,0.185927181086,M-runs,0.791456942018,0.884372843417,0.805465258319
8,5,5,0.322033333333,0.0415607854701,0.0863583276796,0.726943709015,10.4707666667,0.8317463028,SM-runs,0.726943709015,0.94939944333,0.756001099438
8,10,5,0.603566666667,0.0574703885106,0.328527667654,0.86632601801,48.0,0.0,Baseline,0.86632601801,0.85365275888,0.864131485717
8,10,5,0.514133333333,0.0437894457096,0.256976593599,0.833746794856,38.1073333333,0.401338870394,M-runs,0.833746794856,0.877812181281,0.840721939281
8,10,5,0.275033333333,0.0345885176837,0.0572105177723,0.729146221033,12.0373666667,1.44113872761,SM-runs,0.729146221033,0.966054192055,0.759999283926
9,3,5,0.724066666667,0.0465481351816,0.397423087422,0.849466259151,14.7,0.0,Baseline,0.849466259151,0.824835684388,0.845188073759
9,3,5,0.490033333333,0.0503093651542,0.218188274957,0.782812950265,11.5841,0.116074501937,M-runs,0.782812950265,0.887933513401,0.798462745416
9,3,5,0.401466666667,0.0707878206725,0.151683853505,0.760583486614,9.61436666667,1.38524246935,SM-runs,0.760583486614,0.917784509885,0.782052538226
9,5,5,0.681933333333,0.0519216931756,0.375735736022,0.856318135581,24.5,0.0,Baseline,0.856318135581,0.835158032325,0.852674041473
9,5,5,0.495466666667,0.0433118408239,0.228322791433,0.794977757382,19.4971666667,0.192413111704,M-runs,0.794977757382,0.88570877812,0.808719934556
9,5,5,0.315966666667,0.0485678105562,0.0824756712488,0.726997798558,10.478,0.878106371689,SM-runs,0.726997798558,0.951837792519,0.75624870859
9,10,5,0.622466666667,0.0473939049058,0.339143905922,0.861984428843,49.0,0.0,Baseline,0.861984428843,0.849279662748,0.859775662522
9,10,5,0.502266666667,0.0499826192013,0.248837734865,0.83274816064,38.9726666667,0.313272334488,M-runs,0.83274816064,0.881208185547,0.840402004617
9,10,5,0.3063,0.0441589175592,0.0660741318974,0.704141812376,11.7453666667,1.47477029812,SM-runs,0.704141812376,0.959389581087,0.736256728399
10,3,5,0.7398,0.0605493737925,0.411562118454,0.851526789427,15.0,0.0,Baseline,0.851526789427,0.821839705237,0.846375638216
10,3,5,0.511133333333,0.0531524432385,0.234744146249,0.785407287615,11.8344,0.130430211224,M-runs,0.785407287615,0.882284752522,0.799902820273
10,3,5,0.3928,0.068671876825,0.156977204112,0.782590757759,10.2531,0.945576133018,SM-runs,0.782590757759,0.918928996293,0.801874754557
10,5,5,0.682833333333,0.0589610511741,0.379262178928,0.857901489615,25.0,0.0,Baseline,0.857901489615,0.835568268897,0.854031998881
10,5,5,0.4939,0.0484756639975,0.230931721244,0.800358195438,19.8528333333,0.217292749278,M-runs,0.800358195438,0.886136625468,0.813420364201
10,5,5,0.316266666667,0.054239550965,0.0826424253648,0.726526618574,10.2744333333,0.771869016666,SM-runs,0.726526618574,0.951879267391,0.755852435104
10,10,5,0.6423,0.0442117254432,0.347303925457,0.859507929655,50.0,0.0,Baseline,0.859507929655,0.843622945567,0.85677519205
10,10,5,0.510733333333,0.0466132551487,0.249036210818,0.82679172269,40.0613333333,0.509605947986,M-runs,0.82679172269,0.878441733123,0.834923040191
10,10,5,0.3007,0.0410862101765,0.0628672069085,0.705180518734,11.9433666667,1.63423718155,SM-runs,0.705180518734,0.961019360185,0.737508141219
