Nt,J,lr,loss_mean,loss_std,syn_votes_prop,price_mean,recall,precision,f_beta,f_beta_std,alg
3,3,5,0.232333333333,0.0138283123418,0.389692618783,8.74651666667,0.903137254902,0.962378943672,0.912462615593,0.0139475851359,SM-runs
3,5,5,0.114333333333,0.0374774005976,0.613333333333,17.25,0.885098039216,0.995599478696,0.901637697267,0.0271653381864,Baseline
3,5,5,0.127,0.0395937705538,0.613333333333,13.89775,0.885882352941,0.992089178968,0.901827398038,0.0281445346629,M-runs
3,5,5,0.0933333333333,0.037267799625,0.576586331134,14.0441833333,0.925490196078,0.992415012759,0.935920880745,0.0225218450318,SM-runs
3,10,5,0.052,0.0207203603572,0.805333333333,34.5,0.938823529412,1.0,0.94840928539,0.0207492152677,Baseline
3,10,5,0.051,0.0198913716638,0.805333333333,27.6421666667,0.94,1.0,0.949416553737,0.0198992713701,M-runs
3,10,5,0.0523333333333,0.0218606699094,0.766667593382,25.72435,0.938431372549,1.0,0.948065908334,0.021926334856,SM-runs
4,3,5,0.197,0.0223830292856,0.535555555556,10.8,0.885882352941,0.974104825859,0.899361046332,0.022761742634,Baseline
4,3,5,0.183666666667,0.034300955607,0.535555555556,8.7132,0.883921568627,0.977879812358,0.898187443022,0.0249109544468,M-runs
4,3,5,0.144666666667,0.0252630604287,0.51232978154,9.0224,0.929803921569,0.978979859255,0.937610287404,0.0137036929511,SM-runs
4,5,5,0.0983333333333,0.0313138237134,0.714,18.0,0.903921568627,0.995723784671,0.917924650024,0.0222210077562,Baseline
4,5,5,0.102,0.0367332728372,0.714,14.486,0.903529411765,0.99481266801,0.91746770849,0.0227885998844,M-runs
4,5,5,0.075,0.0336402536653,0.664681458569,14.2608,0.935294117647,0.994997106911,0.944679819162,0.0184798183301,SM-runs
4,10,5,0.045,0.0170782512766,0.856666666667,36.0,0.947058823529,1.0,0.955432088003,0.0170274106576,Baseline
4,10,5,0.0453333333333,0.0170749979665,0.856666666667,28.832,0.946666666667,1.0,0.95509943036,0.0170277893624,M-runs
4,10,5,0.0383333333333,0.0182726267649,0.811630504749,26.984,0.954901960784,1.0,0.962068047797,0.0181820543844,SM-runs
5,3,5,0.065,0.0262995563968,0.637777777778,11.25,0.923529411765,1.0,0.935312973205,0.0265856566346,Baseline
5,3,5,0.0926666666667,0.0382041300851,0.637777777778,9.09875,0.912549019608,0.995287397795,0.92524761746,0.025753408933,M-runs
5,3,5,0.0603333333333,0.030164364553,0.575405825777,9.74166666667,0.968235294118,0.991966005109,0.972084927686,0.012640561266,SM-runs
5,5,5,0.0393333333333,0.0196525372973,0.782666666667,18.75,0.953725490196,1.0,0.961061880988,0.0196503215414,Baseline
5,5,5,0.0486666666667,0.0201218510304,0.782666666667,15.0770833333,0.942745098039,1.0,0.951747648166,0.0201464234998,M-runs
5,5,5,0.0226666666667,0.0141264134003,0.715297063455,14.9041666667,0.973333333333,1.0,0.977639622225,0.0139992362655,SM-runs
5,10,5,0.017,0.014640127504,0.891333333333,37.5,0.98,1.0,0.98323594181,0.0144608240387,Baseline
5,10,5,0.016,0.0142828568571,0.891333333333,30.0416666667,0.981176470588,1.0,0.984224720995,0.0141091533482,M-runs
5,10,5,0.00933333333333,0.00963788819653,0.841818517258,28.1525,0.989019607843,1.0,0.990814914542,0.00949812583765,SM-runs
