Nt,J,lr,loss_mean,loss_std,price_mean,price_std,alg,recall,precision,f_beta,tests_num,corr,machine_selec_conf,baseline_items,total_items
5,3,5,0.053500000000000006,0.030683057214039154,2.9859,0.5595257724180362,Hybrid-Ensemble,0.9919119754838039,0.9861136506821897,0.9909336179397992,50,0.0,0.65,20,1000
5,3,5,0.0756,0.037011349610626194,6.582300000000001,0.48491092996549373,Crowd-Ensemble,0.9606163956568581,0.985597729218969,0.9644929915013117,50,0.0,0.65,20,1000
5,3,5,0.1548,0.048354524090306175,0.0,0.0,Machines-Ensemble,0.8194994786833053,0.9894600252607919,0.843050604078439,50,0.1,0.65,20,1000
5,3,5,0.051500000000000004,0.01349259055926622,3.1866,0.28567506016451627,Hybrid-Ensemble,0.9891054858921808,0.9872738016838843,0.9887947743902623,50,0.1,0.65,20,1000
5,3,5,0.06659999999999999,0.03334726375581661,6.591200000000001,0.8868899368016303,Crowd-Ensemble,0.9696156364107875,0.9865789601918818,0.972304043477887,50,0.1,0.65,20,1000
5,3,5,0.1907,0.0696276525527035,0.0,0.0,Machines-Ensemble,0.8592329978138133,0.9684645505828477,0.8752699784509946,50,0.2,0.65,20,1000
5,3,5,0.0406,0.01049952379872535,3.0369,0.3564122472643161,Hybrid-Ensemble,0.9816659752675401,0.9917413589987628,0.9833171650052188,50,0.2,0.65,20,1000
5,3,5,0.08369999999999998,0.029468797057226475,6.504600000000001,0.41891197165991817,Crowd-Ensemble,0.9538043067777586,0.98437004695341,0.9585757889271678,50,0.2,0.65,20,1000
5,3,5,0.26839999999999997,0.0985922917879486,0.0,0.0,Machines-Ensemble,0.8675510945056342,0.944407002176711,0.8792994029142166,50,0.3,0.65,20,1000
5,3,5,0.051600000000000014,0.0182931681236466,3.3109,0.4729743016274773,Hybrid-Ensemble,0.9704237009627168,0.9909246942231993,0.9737525046825783,50,0.3,0.65,20,1000
5,3,5,0.11339999999999999,0.04661158654240381,5.9322,0.6432391157260261,Crowd-Ensemble,0.948469597490158,0.9772381004242202,0.9528165248119865,50,0.3,0.65,20,1000
5,3,5,0.4709999999999999,0.11689225808410067,0.0,0.0,Machines-Ensemble,0.8406069658349595,0.8898105796355169,0.8483565992065893,50,0.4,0.65,20,1000
5,3,5,0.08339999999999999,0.022236006835760776,3.7009999999999996,0.48031052455677054,Hybrid-Ensemble,0.9454591559128034,0.9863362789236026,0.9520031090962942,50,0.4,0.65,20,1000
5,3,5,0.09219999999999999,0.02914721255969428,5.899100000000001,0.4914941403516425,Crowd-Ensemble,0.954399945058323,0.9824754577914723,0.95876555128939,50,0.4,0.65,20,1000
5,3,5,0.5126000000000001,0.16646993722591474,0.0,0.0,Machines-Ensemble,0.8820415230749902,0.8760105755873366,0.880890498512405,50,0.5,0.65,20,1000
5,3,5,0.0738,0.017313578486263317,3.6406,0.6439734777147269,Hybrid-Ensemble,0.9454670122232424,0.9890872189069795,0.9524160642145534,50,0.5,0.65,20,1000
5,3,5,0.0902,0.047982913625581346,5.9164,0.722862670221668,Crowd-Ensemble,0.9479735676622422,0.9834803432206322,0.9534185533406905,50,0.5,0.65,20,1000
5,3,5,0.7557,0.15372771383195677,0.0,0.0,Machines-Ensemble,0.8384957467415843,0.8184173917459164,0.8342591501764908,50,0.6,0.65,20,1000
5,3,5,0.12369999999999999,0.0319,4.456899999999999,0.722103517509782,Hybrid-Ensemble,0.9014594766327981,0.9823275491866456,0.913837127539176,50,0.6,0.65,20,1000
5,3,5,0.06989999999999999,0.03888302971734584,6.513299999999999,0.6079036190055132,Crowd-Ensemble,0.9761641530064911,0.9843791398493019,0.9774250641002672,50,0.6,0.65,20,1000
5,3,5,0.9093,0.2247905914401223,0.0,0.0,Machines-Ensemble,0.9027162172372339,0.7892183976294771,0.8812840853547392,50,0.7,0.65,20,1000
5,3,5,0.13649999999999998,0.04755891083698196,4.509099999999999,0.6244921856997091,Hybrid-Ensemble,0.8701020653731282,0.9843998731132519,0.8868731519773089,50,0.7,0.65,20,1000
5,3,5,0.06520000000000001,0.03221738661033822,6.2777,0.5911570096006644,Crowd-Ensemble,0.9388702329850194,0.9930660073323109,0.9470988078850304,50,0.7,0.65,20,1000
5,3,5,1.073,0.23315831531386566,0.0,0.0,Machines-Ensemble,0.9048657369414104,0.7590434008373641,0.876472548335232,50,0.8,0.65,20,1000
5,3,5,0.1848,0.07966404458725404,4.818700000000001,0.8295387935473543,Hybrid-Ensemble,0.8210559193709024,0.9783389655948437,0.8429518539700023,50,0.8,0.65,20,1000
5,3,5,0.095,0.031971862629505965,6.09,0.6841461832094075,Crowd-Ensemble,0.9515000853913087,0.9819426719290494,0.9562353773305718,50,0.8,0.65,20,1000
5,3,5,1.0222,0.1963760677883127,0.0,0.0,Machines-Ensemble,0.9250953348172002,0.7703012331068549,0.8948863638040679,50,0.9,0.65,20,1000
5,3,5,0.14120000000000002,0.046801282033722115,5.4279,1.1035541173861843,Hybrid-Ensemble,0.8813010005649311,0.9816928366695677,0.8961285122104734,50,0.9,0.65,20,1000
5,3,5,0.07100000000000001,0.05577813191565311,6.3676,0.6958908247706675,Crowd-Ensemble,0.9630654314830969,0.9868483079958917,0.9668451859679841,50,0.9,0.65,20,1000
5,3,5,0.101,0.08406545069170807,0.0,0.0,Machines-Ensemble,0.8656408257528507,0.9969218920962902,0.8830484732692474,50,0.0,0.7,20,1000
5,3,5,0.028000000000000004,0.02173936521612349,2.6392999999999995,0.3888992285927037,Hybrid-Ensemble,0.9934575166203125,0.9931939294060573,0.9934087286414407,50,0.0,0.7,20,1000
5,3,5,0.0783,0.03892826736447436,6.0876,0.5868056236949335,Crowd-Ensemble,0.965373720152795,0.9841445030031167,0.968278946343544,50,0.0,0.7,20,1000
5,3,5,0.1287,0.059778005988825024,0.0,0.0,Machines-Ensemble,0.8491885628366267,0.9912603645201237,0.8692676819178559,50,0.1,0.7,20,1000
5,3,5,0.04189999999999999,0.008178630692236934,2.8928000000000003,0.2700088146709288,Hybrid-Ensemble,0.9899911093657903,0.9898368904346004,0.9899604952126536,50,0.1,0.7,20,1000
5,3,5,0.08660000000000001,0.04250929310162661,6.2564,0.48833865298581475,Crowd-Ensemble,0.9247190251846125,0.9893101299787794,0.9340854761186513,50,0.1,0.7,20,1000
5,3,5,0.18150000000000002,0.04874679476642542,0.0,0.0,Machines-Ensemble,0.859254697684235,0.9719510120474674,0.8760092903246847,50,0.2,0.7,20,1000
5,3,5,0.0514,0.018634376834227646,3.0534999999999997,0.25364828010455726,Hybrid-Ensemble,0.9819497177671668,0.9886787463800747,0.9830440743637737,50,0.2,0.7,20,1000
5,3,5,0.06480000000000001,0.040794117222952626,6.754299999999999,0.5559512658498046,Crowd-Ensemble,0.9728937458764111,0.9864653020314311,0.9750092752387907,50,0.2,0.7,20,1000
5,3,5,0.36719999999999997,0.058863910845270886,0.0,0.0,Machines-Ensemble,0.8034930447251583,0.9233082158942454,0.8210423554165962,50,0.3,0.7,20,1000
5,3,5,0.08979999999999999,0.028874902597238315,3.5576999999999996,0.45294614470155276,Hybrid-Ensemble,0.9593431656317835,0.9819538586517771,0.9630139801399086,50,0.3,0.7,20,1000
5,3,5,0.08180000000000001,0.04572264209338739,6.004199999999999,0.4918493265218527,Crowd-Ensemble,0.9550431082565295,0.9852112673630888,0.9597180280281551,50,0.3,0.7,20,1000
5,3,5,0.47750000000000004,0.09451058141816714,0.0,0.0,Machines-Ensemble,0.8431014529704137,0.889255794344248,0.8502205807207943,50,0.4,0.7,20,1000
5,3,5,0.08809999999999998,0.015826875876179734,3.62,0.4489080083937021,Hybrid-Ensemble,0.9437222923022617,0.9856252678633106,0.9503984353170672,50,0.4,0.7,20,1000
5,3,5,0.09240000000000001,0.04989428825025967,6.2874,0.45650743696023177,Crowd-Ensemble,0.9709696116079822,0.979549218397995,0.9722564034770753,50,0.4,0.7,20,1000
5,3,5,0.6144000000000001,0.1436810356310115,0.0,0.0,Machines-Ensemble,0.8529141801453743,0.8522023743467392,0.8525387707705668,50,0.5,0.7,20,1000
5,3,5,0.1045,0.03102660148968946,3.5789999999999997,0.5445447640001692,Hybrid-Ensemble,0.9188940574615054,0.9849828674888949,0.9292139068644092,50,0.5,0.7,20,1000
5,3,5,0.0916,0.04609164783341989,6.0532,0.448433005029737,Crowd-Ensemble,0.9539628005002184,0.9820045592173929,0.9584166630237245,50,0.5,0.7,20,1000
5,3,5,0.7816,0.22123073927463158,0.0,0.0,Machines-Ensemble,0.8764616335872427,0.8137411137290916,0.8651506784806674,50,0.6,0.7,20,1000
5,3,5,0.11039999999999998,0.052146332565195797,4.184900000000001,0.654565267945069,Hybrid-Ensemble,0.908051457731152,0.9850443128461792,0.9199371645757267,50,0.6,0.7,20,1000
5,3,5,0.10400000000000001,0.0635484067463536,6.367600000000001,0.7430674531965452,Crowd-Ensemble,0.9452180684618835,0.9804401314613914,0.9499468293266705,50,0.6,0.7,20,1000
5,3,5,1.0843,0.1391258782541911,0.0,0.0,Machines-Ensemble,0.870821942523319,0.7529923046228385,0.848581138344145,50,0.7,0.7,20,1000
5,3,5,0.1588,0.043353892558800296,5.412,0.8025788434789446,Hybrid-Ensemble,0.84413938127251,0.9832013935964227,0.8640198247496823,50,0.7,0.7,20,1000
5,3,5,0.10500000000000001,0.053062227620031176,6.0683,0.7834027125304073,Crowd-Ensemble,0.9457202448897075,0.9801398402047609,0.9508796022138434,50,0.7,0.7,20,1000
5,3,5,1.0686,0.21741214317512259,0.0,0.0,Machines-Ensemble,0.9079358226445793,0.7572850518099897,0.8785228813996809,50,0.8,0.7,20,1000
5,3,5,0.1585,0.04459428214468755,4.9851,1.2723267229764532,Hybrid-Ensemble,0.8502412090648281,0.9810695517546069,0.8691237313500695,50,0.8,0.7,20,1000
5,3,5,0.08030000000000001,0.031228352502173408,6.377099999999999,0.5192765063046854,Crowd-Ensemble,0.9516208779689371,0.9860261289339229,0.9569459132762083,50,0.8,0.7,20,1000
5,3,5,1.1262,0.2759481110643811,0.0,0.0,Machines-Ensemble,0.9179939586259614,0.7520223063607212,0.8850169962504161,50,0.9,0.7,20,1000
5,3,5,0.1889,0.07417472615385917,5.4474,1.0371015572257134,Hybrid-Ensemble,0.8416803898044407,0.9737173031141779,0.8602062536452489,50,0.9,0.7,20,1000
5,3,5,0.07619999999999999,0.027856058586957343,6.2657,0.4331688008155712,Crowd-Ensemble,0.9394659370776726,0.989700132572132,0.9473111582613107,50,0.9,0.7,20,1000
5,3,5,0.1012,0.13914222939136772,0.0,0.0,Machines-Ensemble,0.8642145758567944,0.9954137030355945,0.8780485071280001,50,0.0,0.75,20,1000
5,3,5,0.0279,0.02381365154695936,2.8939,0.7421959916356328,Hybrid-Ensemble,0.9957648063919986,0.9927571276626509,0.9952603311709598,50,0.0,0.75,20,1000
5,3,5,0.0992,0.04079656848314574,6.2721,0.5711986432056715,Crowd-Ensemble,0.9654093491783093,0.9779482978266587,0.967254768998116,50,0.0,0.75,20,1000
5,3,5,0.1438,0.07153292948006533,0.0,0.0,Machines-Ensemble,0.8411111714102933,0.9873861765037756,0.861504418606709,50,0.1,0.75,20,1000
5,3,5,0.052599999999999994,0.03843227810057582,3.0374000000000003,0.42342678233668685,Hybrid-Ensemble,0.9911029504887147,0.9866261161944555,0.9903395134010475,50,0.1,0.75,20,1000
5,3,5,0.08510000000000001,0.042994069358459196,6.386,0.7486682843556283,Crowd-Ensemble,0.9539831123993805,0.9838516561545161,0.9587015839272193,50,0.1,0.75,20,1000
5,3,5,0.22400000000000003,0.09708037906806916,0.0,0.0,Machines-Ensemble,0.8200511614068455,0.9640912696898429,0.8402652149454946,50,0.2,0.75,20,1000
5,3,5,0.0636,0.023324665056544756,3.185,0.4132118100925964,Hybrid-Ensemble,0.9794735278005919,0.9854554862668113,0.9804453948016763,50,0.2,0.75,20,1000
5,3,5,0.0916,0.047386073903627,6.1491,0.6359683089588662,Crowd-Ensemble,0.9522309510276541,0.9824427523155824,0.9570126843838647,50,0.2,0.75,20,1000
5,3,5,0.34740000000000004,0.09024101063263863,0.0,0.0,Machines-Ensemble,0.8067617909104502,0.9279417192170127,0.8244583848484799,50,0.3,0.75,20,1000
5,3,5,0.0859,0.0294667609349925,3.5155000000000003,0.4155021660593359,Hybrid-Ensemble,0.9631804288150407,0.9821795286828892,0.9662695327904516,50,0.3,0.75,20,1000
5,3,5,0.0872,0.031041262860908223,6.270300000000001,0.6844071960463303,Crowd-Ensemble,0.9422205919717263,0.9861770923451024,0.9488775458414243,50,0.3,0.75,20,1000
5,3,5,0.4481,0.10944080591808523,0.0,0.0,Machines-Ensemble,0.8573606641211533,0.8939543133898168,0.8630877312717139,50,0.4,0.75,20,1000
5,3,5,0.07930000000000001,0.02267619897601889,3.4324,0.4182583412198734,Hybrid-Ensemble,0.9460236274212178,0.987392432170475,0.9526461510691252,50,0.4,0.75,20,1000
5,3,5,0.05700000000000001,0.030727837541877235,6.6649,0.5649947698872972,Crowd-Ensemble,0.9819283174133655,0.9871970179597979,0.9827799899169867,50,0.4,0.75,20,1000
5,3,5,0.5819,0.16749594024930872,0.0,0.0,Machines-Ensemble,0.8484827245448265,0.8600551306347208,0.8497670449607542,50,0.5,0.75,20,1000
5,3,5,0.1103,0.03845529872462312,3.8184000000000005,0.630904144858789,Hybrid-Ensemble,0.932075801598199,0.9810672022153716,0.9396934560818171,50,0.5,0.75,20,1000
5,3,5,0.0523,0.01861209284309532,6.348,0.4243649372886501,Crowd-Ensemble,0.9829668053512813,0.9882872338879949,0.9838404038008569,50,0.5,0.75,20,1000
5,3,5,0.8375999999999999,0.11887489221866826,0.0,0.0,Machines-Ensemble,0.8634786328647077,0.7997578872996941,0.8519245431411866,50,0.6,0.75,20,1000
5,3,5,0.10800000000000001,0.03157213961707379,4.4503,0.5496657256915334,Hybrid-Ensemble,0.9071870884621396,0.9862285959194532,0.9192768473900245,50,0.6,0.75,20,1000
5,3,5,0.08650000000000001,0.05530144663568938,6.2775,0.5528705544700314,Crowd-Ensemble,0.9471625605031585,0.9852487175125175,0.9522316008906418,50,0.6,0.75,20,1000
5,3,5,0.9574,0.26376208977030796,0.0,0.0,Machines-Ensemble,0.8776459225456085,0.7778211449278505,0.8588223379557862,50,0.7,0.75,20,1000
5,3,5,0.1476,0.055731858034700404,4.8331,1.0211775996368115,Hybrid-Ensemble,0.8593541177904029,0.9829889181454641,0.8773921895292174,50,0.7,0.75,20,1000
5,3,5,0.0924,0.06063200474996683,6.0764,0.3390897226398936,Crowd-Ensemble,0.9364212241593389,0.9848275329320243,0.9432908684241298,50,0.7,0.75,20,1000
5,3,5,0.9033000000000001,0.26626530002987625,0.0,0.0,Machines-Ensemble,0.9172814350288977,0.7920775774346712,0.8933959323612204,50,0.8,0.75,20,1000
5,3,5,0.14900000000000002,0.07919595949289333,4.214799999999999,0.9055622341948675,Hybrid-Ensemble,0.8670582412713251,0.980801473863357,0.8832801100779213,50,0.8,0.75,20,1000
5,3,5,0.07670000000000002,0.03818651594476773,6.3373,0.6222443330396831,Crowd-Ensemble,0.9702051493988902,0.9835767490641227,0.9722826994536499,50,0.8,0.75,20,1000
5,3,5,1.0214,0.21858005398480437,0.0,0.0,Machines-Ensemble,0.8320029453835497,0.7810659439616364,0.8045029731973644,50,0.9,0.75,20,1000
5,3,5,0.1459,0.09332357687101368,5.018700000000001,0.7695600106554394,Hybrid-Ensemble,0.8629813155669769,0.9822899508134008,0.8794515624122401,50,0.9,0.75,20,1000
5,3,5,0.06460000000000002,0.03731273241133648,6.475,0.40213530061410924,Crowd-Ensemble,0.9751356854701889,0.9861286958283729,0.9769135501579745,50,0.9,0.75,20,1000
5,3,5,0.1282,0.06651285590019422,0.0,0.0,Machines-Ensemble,0.8214040867648376,0.9981514877692774,0.8450302962547314,50,0.0,0.8,20,1000
5,3,5,0.039700000000000006,0.028393837359539837,2.8654,0.518248048717986,Hybrid-Ensemble,0.9924598274983104,0.9900588285544544,0.9920460985305798,50,0.0,0.8,20,1000
5,3,5,0.10359999999999998,0.0372805579357391,6.2387999999999995,0.8374502731505912,Crowd-Ensemble,0.9440965068071925,0.98064333875828,0.9497005795938656,50,0.0,0.8,20,1000
5,3,5,0.20920000000000005,0.15069426001012778,0.0,0.0,Machines-Ensemble,0.7567109812907585,0.9821935675428047,0.781932620532688,50,0.1,0.8,20,1000
5,3,5,0.05550000000000001,0.025172405526687352,3.3914999999999997,0.6698695768580627,Hybrid-Ensemble,0.9871554685304609,0.9867648974574573,0.9870821107828563,50,0.1,0.8,20,1000
5,3,5,0.07900000000000001,0.048856934001224435,6.056399999999999,0.8164470834046748,Crowd-Ensemble,0.9709434360941105,0.9828205465107219,0.9727362257850454,50,0.1,0.8,20,1000
5,3,5,0.2037,0.04386581812755805,0.0,0.0,Machines-Ensemble,0.8377698106859803,0.969161931668253,0.8568212654064815,50,0.2,0.8,20,1000
5,3,5,0.054000000000000006,0.02765501762790977,3.1528,0.3429675786426467,Hybrid-Ensemble,0.9796883712104757,0.9883711443658105,0.9811107385757254,50,0.2,0.8,20,1000
5,3,5,0.0802,0.03257852053117207,6.1995,0.5765286202783,Crowd-Ensemble,0.9657218724011003,0.9835982428959313,0.9684617386476683,50,0.2,0.8,20,1000
5,3,5,0.3628,0.12447553976585118,0.0,0.0,Machines-Ensemble,0.8138114212514962,0.9205796877277306,0.8292984346088556,50,0.3,0.8,20,1000
5,3,5,0.067,0.02479112744511633,3.6078,0.47480812966923813,Hybrid-Ensemble,0.9687418006984091,0.9864980658990327,0.9716438146363432,50,0.3,0.8,20,1000
5,3,5,0.0819,0.049078406657103286,6.350899999999999,0.913115157031138,Crowd-Ensemble,0.9634219690846428,0.9832807703620606,0.9665414791754557,50,0.3,0.8,20,1000
5,3,5,0.4837000000000001,0.1082146478070321,0.0,0.0,Machines-Ensemble,0.8399871776300314,0.8849636150276563,0.8470082558519616,50,0.4,0.8,20,1000
5,3,5,0.0801,0.029554864235858024,3.8497,0.426791998519185,Hybrid-Ensemble,0.9496677756185047,0.9862370229044661,0.9555476901949073,50,0.4,0.8,20,1000
5,3,5,0.07260000000000001,0.038776797185946135,6.589500000000001,0.5694158849206792,Crowd-Ensemble,0.9577885642366608,0.9870291016132242,0.9622937272614998,50,0.4,0.8,20,1000
5,3,5,0.6095,0.15900959090570607,0.0,0.0,Machines-Ensemble,0.8570435819022434,0.8525290090844596,0.8562007927597934,50,0.5,0.8,20,1000
5,3,5,0.09219999999999999,0.029512031444819245,3.9483999999999995,0.6185986097624209,Hybrid-Ensemble,0.9372880081941013,0.9851835016250832,0.9448469196644588,50,0.5,0.8,20,1000
5,3,5,0.0809,0.05404340847874049,6.4540999999999995,0.5487521207248314,Crowd-Ensemble,0.9631688218406476,0.9835500363847121,0.9664013005251858,50,0.5,0.8,20,1000
5,3,5,0.883,0.20120089463021779,0.0,0.0,Machines-Ensemble,0.8401347773307075,0.7891844512015358,0.8307245571579621,50,0.6,0.8,20,1000
5,3,5,0.12410000000000002,0.04642725492638995,4.853199999999999,0.7049611053100733,Hybrid-Ensemble,0.9037539295144473,0.9816678875445449,0.9156695766497975,50,0.6,0.8,20,1000
5,3,5,0.0853,0.03582750340171639,6.521599999999999,0.5884984621900045,Crowd-Ensemble,0.9360916278146701,0.987559810580259,0.9437733572391613,50,0.6,0.8,20,1000
5,3,5,0.9064,0.26033217242592205,0.0,0.0,Machines-Ensemble,0.8898072266617556,0.7893356078209285,0.8708902913000933,50,0.7,0.8,20,1000
5,3,5,0.12680000000000002,0.04249658809834031,4.7598,0.8092824970305487,Hybrid-Ensemble,0.8804178786477023,0.9856680550698442,0.8959951554875298,50,0.7,0.8,20,1000
5,3,5,0.0748,0.04839793384019612,6.423699999999999,0.5510522751971904,Crowd-Ensemble,0.9159445479803529,0.9946088909711787,0.927287061817298,50,0.7,0.8,20,1000
5,3,5,0.9896,0.28961118762920746,0.0,0.0,Machines-Ensemble,0.9060321366223707,0.776992101170521,0.8811589894875027,50,0.8,0.8,20,1000
5,3,5,0.17629999999999998,0.05967922586629287,4.5905000000000005,0.7782556456589313,Hybrid-Ensemble,0.8276959739410478,0.9810405444102761,0.8487757272223841,50,0.8,0.8,20,1000
5,3,5,0.0591,0.041934353458709724,6.547500000000001,0.5274143058355547,Crowd-Ensemble,0.971131295297987,0.9885694102837889,0.973950374870719,50,0.8,0.8,20,1000
5,3,5,0.9614,0.24945949571022544,0.0,0.0,Machines-Ensemble,0.8785866773009602,0.7838252207493301,0.8570593515162003,50,0.9,0.8,20,1000
5,3,5,0.1369,0.06812554586937268,4.7268,0.8320576662707939,Hybrid-Ensemble,0.8861803289223091,0.9809341405198309,0.8999879984033624,50,0.9,0.8,20,1000
5,3,5,0.0883,0.053392977066277165,6.2238,0.5609377505570471,Crowd-Ensemble,0.9544673841503141,0.9832565424970857,0.9589498430741425,50,0.9,0.8,20,1000
5,3,5,0.18409999999999999,0.12764673908878363,0.0,0.0,Machines-Ensemble,0.752389049261956,0.9940559682911646,0.7792717469781569,50,0.0,0.85,20,1000
5,3,5,0.0499,0.028222154418116277,3.1117,0.5641296039032165,Hybrid-Ensemble,0.9885191589547413,0.9878295922378243,0.9883955729840738,50,0.0,0.85,20,1000
5,3,5,0.08280000000000001,0.04878483370884849,6.3092999999999995,0.48234594431797595,Crowd-Ensemble,0.9530004361392231,0.9848378541635638,0.9579950239396459,50,0.0,0.85,20,1000
5,3,5,0.1081,0.03484953371280597,0.0,0.0,Machines-Ensemble,0.8844154395306567,0.9908635128511909,0.9004105241813407,50,0.1,0.85,20,1000
5,3,5,0.04640000000000001,0.024471207571348005,3.0833,0.5678610833645847,Hybrid-Ensemble,0.9929038205250686,0.9881210614770769,0.9920939063949976,50,0.1,0.85,20,1000
5,3,5,0.10690000000000002,0.031216822387936924,6.026300000000001,0.40165210070407953,Crowd-Ensemble,0.9377613020833568,0.9811632094215771,0.9442093832587682,50,0.1,0.85,20,1000
5,3,5,0.2063,0.10898536599011814,0.0,0.0,Machines-Ensemble,0.8197938437901924,0.9697622959533403,0.8396693808345326,50,0.2,0.85,20,1000
5,3,5,0.0473,0.029363412608210238,3.2937999999999996,0.5532161964368,Hybrid-Ensemble,0.9822196089186097,0.9898433137264473,0.9834735558377201,50,0.2,0.85,20,1000
