Nt,J,lr,loss_mean,loss_std,syn_votes_prop,price_mean,recall,precision,f_beta,f_beta_std,alg
1,3,5,0.383666666667,0.0091226214556,0.09,9.45,0.901568627451,0.9273810664,0.905755383548,0.00918101251512,Baseline
1,3,5,0.454,0.00879393730552,0.09,5.59965,0.877647058824,0.914205686038,0.883521881958,0.00888638456939,M-runs
1,3,5,0.435666666667,0.0185622077231,0.308528370342,8.98345,0.899215686275,0.916058937046,0.901918498068,0.0186249205483,SM-runs
1,5,5,0.314,0.0125432584815,0.270666666667,15.75,0.924705882353,0.940177869534,0.927220406244,0.0125178501905,Baseline
1,5,5,0.277,0.0186458216946,0.270666666667,9.268,0.91137254902,0.950493000303,0.917627934343,0.0148955746554,M-runs
1,5,5,0.505,0.0880814017448,0.313937667647,11.07645,0.643137254902,0.930078814345,0.676266631489,0.0970296471163,SM-runs
1,10,5,0.190333333333,0.0137800177391,0.538333333333,31.5,0.952549019608,0.964261906418,0.954445952076,0.01366131,Baseline
1,10,5,0.184333333333,0.0217076535402,0.538333333333,18.3925,0.94,0.96776287054,0.944467229556,0.013111571199,M-runs
1,10,5,0.427666666667,0.0373883523158,0.395870213811,14.301,0.67137254902,0.950452799501,0.705635850963,0.038815522445,SM-runs
2,3,5,0.469,0.0211896201004,0.18,9.9,0.912941176471,0.907586656154,0.912026125867,0.0109865882269,Baseline
2,3,5,0.449333333333,0.0193103311439,0.18,5.8531,0.890980392157,0.913922130447,0.894692049801,0.0123426780116,M-runs
2,3,5,0.414,0.027276363394,0.295751561153,7.77406666667,0.873725490196,0.923676248777,0.881594645393,0.0208207548868,SM-runs
2,5,5,0.227,0.0121518174224,0.393333333333,16.5,0.909411764706,0.962631535166,0.917841177293,0.0122230059145,Baseline
2,5,5,0.205333333333,0.0158605030045,0.393333333333,9.63233333333,0.934901960784,0.963607920267,0.939519506856,0.0158682166028,M-runs
2,5,5,0.224666666667,0.026799668323,0.31632890173,10.4951,0.894509803922,0.965744443658,0.905568547846,0.0184671244958,SM-runs
2,10,5,0.0816666666667,0.0281760339453,0.669333333333,33.0,0.907843137255,0.999122199122,0.921785233315,0.0226413801418,Baseline
2,10,5,0.132333333333,0.0212419919551,0.669333333333,19.2023333333,0.901176470588,0.987542788094,0.914419231459,0.0208342383809,M-runs
2,10,5,0.210333333333,0.119289097946,0.459554408338,16.7849,0.799607843137,0.987742997055,0.823001352665,0.124750192575,SM-runs
3,3,5,0.257,0.0153079500043,0.405555555556,10.35,0.874117647059,0.961175081188,0.887470006736,0.0155577758342,Baseline
3,3,5,0.260333333333,0.0248305367553,0.405555555556,6.10305,0.862352941176,0.962381165318,0.877440310819,0.0234787820028,M-runs
3,3,5,0.209,0.0357164761233,0.410734568962,7.63408333333,0.863921568627,0.975275413192,0.88032246352,0.0414503500407,SM-runs
3,5,5,0.0933333333333,0.0290210651462,0.613333333333,17.25,0.901960784314,0.997433081472,0.916474557825,0.0228834148582,Baseline
3,5,5,0.143,0.0346554469023,0.613333333333,10.0625,0.886666666667,0.987907527809,0.901904426364,0.0267916799503,M-runs
3,5,5,0.321,0.167756768368,0.51482612876,11.3754166667,0.653725490196,0.98947556956,0.686635095274,0.185218576016,SM-runs
3,10,5,0.0546666666667,0.017269111796,0.805333333333,34.5,0.93568627451,1.0,0.945765255256,0.0173162306075,Baseline
3,10,5,0.069,0.0198913716638,0.805333333333,20.0905,0.918823529412,1.0,0.931345489764,0.0201520187294,M-runs
3,10,5,0.171333333333,0.0697965296813,0.549233612019,17.0226833333,0.798431372549,1.0,0.825078678171,0.0782785134556,SM-runs
4,3,5,0.197333333333,0.026574841904,0.535555555556,10.8,0.883529411765,0.974471516594,0.897340825839,0.0274421166255,Baseline
4,3,5,0.229666666667,0.0362843706788,0.535555555556,6.3696,0.853333333333,0.971870111299,0.870873464736,0.0290896492864,M-runs
4,3,5,0.2,0.0392428337407,0.462917198152,8.484,0.878431372549,0.974763262019,0.892769499061,0.0431208404464,SM-runs
4,5,5,0.088,0.0332064250811,0.714,18.0,0.914117647059,0.996162181339,0.926755135271,0.0211288132807,Baseline
4,5,5,0.128,0.0343899210041,0.714,10.534,0.88862745098,0.991288717177,0.904093672757,0.0263238362381,M-runs
4,5,5,0.195333333333,0.114563907444,0.524773013418,12.2108,0.809411764706,0.990147218076,0.83214788578,0.119700552843,SM-runs
4,10,5,0.0423333333333,0.0164688257694,0.856666666667,36.0,0.950196078431,1.0,0.958095793764,0.0164457931125,Baseline
4,10,5,0.0576666666667,0.014985177862,0.856666666667,20.964,0.932156862745,1.0,0.942772798689,0.015034372984,M-runs
4,10,5,0.123333333333,0.018318175552,0.602987784393,16.6336,0.854901960784,1.0,0.876018967304,0.0188669961421,SM-runs
5,3,5,0.0616666666667,0.0229613201324,0.637777777778,11.25,0.927450980392,1.0,0.93869712339,0.0231260586914,Baseline
5,3,5,0.0806666666667,0.0292042614851,0.637777777778,6.64,0.907058823529,0.999593495935,0.921085146395,0.0303618095856,M-runs
5,3,5,0.0863333333333,0.0164282953738,0.462240511344,7.57916666667,0.95137254902,0.98902219493,0.957408589879,0.0126343430117,SM-runs
5,5,5,0.039,0.0198913716638,0.782666666667,18.75,0.954117647059,1.0,0.961392133821,0.019828348416,Baseline
5,5,5,0.058,0.027251911248,0.782666666667,10.9791666667,0.931764705882,1.0,0.942335341112,0.0273456895064,M-runs
5,5,5,0.184333333333,0.111913160779,0.554269201991,10.8470833333,0.783137254902,1.0,0.8098210558,0.117891208443,SM-runs
5,10,5,0.0136666666667,0.0101598337694,0.891333333333,37.5,0.983921568627,1.0,0.986545280145,0.0100254665909,Baseline
5,10,5,0.025,0.011474609652,0.891333333333,21.8208333333,0.970588235294,1.0,0.975343732623,0.0113779424372,M-runs
5,10,5,0.0913333333333,0.0848816169078,0.617664656504,17.2445833333,0.892549019608,1.0,0.907337288795,0.0877712718363,SM-runs
