Nt,J,lr,loss_mean,loss_std,price_mean,price_std,alg,recall,precision,f_beta,tests_num,corr,machine_selec_conf,baseline_items,total_items
5,3,5,0.13717999999999997,0.08912972343724622,0.0,0.0,Machines-Ensemble,0.816382614122515,0.9963372416019246,0.8395719721192892,50,0.0,0.95,20,1000
5,3,5,0.03324,0.022604035038019207,5.872539999999999,0.49650632261835304,Hybrid-Ensemble,0.9999432568172307,0.9905763767465757,0.9983639523470563,50,0.0,0.95,20,1000
5,3,5,0.053320000000000006,0.04200020952328691,9.27266,1.2847392048194062,Crowd-Ensemble,0.9984078039457231,0.9853095053279872,0.9961876443314227,50,0.0,0.95,20,1000
5,3,5,0.20416000000000004,0.11928274980063128,0.0,0.0,Machines-Ensemble,0.7562637869748453,0.984578599387831,0.782659469103944,50,0.1,0.95,20,1000
5,3,5,0.046400000000000004,0.02370400809989737,6.33372,0.7461277917354373,Hybrid-Ensemble,0.9998559475812695,0.9868135848703921,0.9976523246764137,50,0.1,0.95,20,1000
5,3,5,0.06463999999999999,0.042517648100524094,8.97344,1.428320568499943,Crowd-Ensemble,0.9963404798595937,0.9824091087319645,0.9939622005524187,50,0.1,0.95,20,1000
5,3,5,0.21052000000000004,0.07776766423135004,0.0,0.0,Machines-Ensemble,0.8292727445362625,0.968131757392832,0.8485768414552726,50,0.2,0.95,20,1000
5,3,5,0.0397,0.02442150691501243,6.2784,0.5197220026129353,Hybrid-Ensemble,0.9998548337295939,0.988773165711087,0.9979842875640043,50,0.2,0.95,20,1000
5,3,5,0.0504,0.035471115009257884,9.40132,0.9498067053879964,Crowd-Ensemble,0.9992930113953303,0.9859039410888422,0.9970245792194755,50,0.2,0.95,20,1000
5,3,5,0.28564,0.09011298685539172,0.0,0.0,Machines-Ensemble,0.8400286182098858,0.942311505869297,0.855148797279583,50,0.3,0.95,20,1000
5,3,5,0.04232,0.021957631930606722,6.480639999999999,0.4844951500273248,Hybrid-Ensemble,0.9999720670391062,0.9879292522313434,0.9979388676734557,50,0.3,0.95,20,1000
5,3,5,0.05708000000000001,0.05539777612864978,9.20288,1.3055640258524284,Crowd-Ensemble,0.9984335784310043,0.984273450815577,0.996016415632512,50,0.3,0.95,20,1000
5,3,5,0.46945999999999993,0.1297875510208895,0.0,0.0,Machines-Ensemble,0.8202015644915319,0.8910013632513243,0.8303961240541119,50,0.4,0.95,20,1000
5,3,5,0.05356000000000001,0.02590147486148231,6.913520000000001,0.5834054247262361,Hybrid-Ensemble,0.9997676630311347,0.9848696019884658,0.9972461615540064,50,0.4,0.95,20,1000
5,3,5,0.0496,0.03732934502506037,9.363539999999999,1.202872731588841,Crowd-Ensemble,0.9990036820747298,0.9861604406044229,0.996826156132353,50,0.4,0.95,20,1000
5,3,5,0.62642,0.15739416634678682,0.0,0.0,Machines-Ensemble,0.8460065199411718,0.8491153115323147,0.8460653812211782,50,0.5,0.95,20,1000
5,3,5,0.04649999999999999,0.02284666277599422,7.4886,0.6111865181759166,Hybrid-Ensemble,0.9998577793682447,0.9868157232831117,0.9976549730073966,50,0.5,0.95,20,1000
5,3,5,0.05402,0.0371744482137933,9.37538,0.9651886424943054,Crowd-Ensemble,0.9986393661014702,0.9848700412160895,0.9963065099623206,50,0.5,0.95,20,1000
5,3,5,0.7699400000000002,0.21027737966790438,0.0,0.0,Machines-Ensemble,0.8476843157570169,0.8176938150720373,0.841152587955553,50,0.6,0.95,20,1000
5,3,5,0.041159999999999995,0.024956249718256947,8.05914,1.0183157272673344,Hybrid-Ensemble,0.9999141771989525,0.9882820171980508,0.9979492766874009,50,0.6,0.95,20,1000
5,3,5,0.05194,0.03502365486353473,9.216719999999999,1.2711451536311655,Crowd-Ensemble,0.998073962670007,0.985632187877433,0.9959698415255201,50,0.6,0.95,20,1000
5,3,5,0.8538800000000001,0.24211804063307635,0.0,0.0,Machines-Ensemble,0.8121016530063174,0.7704581380718075,0.7992830416587495,50,0.7,0.95,20,1000
5,3,5,0.0542,0.05139455224048557,8.16342,1.2020541100965463,Hybrid-Ensemble,0.9992726048420547,0.9848267065362037,0.9968156938216381,50,0.7,0.95,20,1000
5,3,5,0.04617999999999999,0.03190027586087619,9.33566,1.2832790906112357,Crowd-Ensemble,0.9983008358168053,0.9871784546591934,0.9964212752193028,50,0.7,0.95,20,1000
5,3,5,0.87832,0.22546835165938478,0.0,0.0,Machines-Ensemble,0.8613345167636737,0.7612595085312975,0.8438746555410142,50,0.8,0.95,20,1000
5,3,5,0.05058,0.035599488760374075,8.13342,1.015699169833273,Hybrid-Ensemble,0.9994462046558894,0.9858110685554018,0.9971374546853928,50,0.8,0.95,20,1000
5,3,5,0.06326,0.04158163536947532,9.04264,1.3347208660989756,Crowd-Ensemble,0.998179249006339,0.9824237001674956,0.9955049738592706,50,0.8,0.95,20,1000
5,3,5,1.0524,0.2968831419936134,0.0,0.0,Machines-Ensemble,0.8333683897956463,0.7354934941223609,0.8084801374120513,50,0.9,0.95,20,1000
5,3,5,0.057860000000000016,0.03227755257140789,9.18576,1.4123320793637735,Hybrid-Ensemble,0.999767901107758,0.9836199930692004,0.9970282739526165,50,0.9,0.95,20,1000
5,3,5,0.05596,0.03820940198432841,9.10662,1.2460027751172948,Crowd-Ensemble,0.99701335447154,0.9845971728316413,0.9949078615825825,50,0.9,0.95,20,1000
