Nt,J,lr,loss_mean,loss_std,syn_votes_prop,price_mean,recall,precision,f_beta,f_beta_std,alg
1,3,5,0.265666666667,0.0133374993492,0.176666666667,6.3,0.819270833333,0.945849453471,0.837899832764,0.0183489923933,Baseline
1,3,5,0.229666666667,0.0174132771821,0.176666666667,6.11835,0.875520833333,0.949137393386,0.886885471401,0.023455560184,M-runs
1,3,5,0.246666666667,0.0137436854187,0.358234688737,6.685,0.848958333333,0.947644475476,0.863889515674,0.0186919837056,SM-runs
1,5,5,0.129,0.027,0.457,10.5,0.855729166667,0.986830678942,0.875025315584,0.0198800645152,Baseline
1,5,5,0.0816666666667,0.0213046682417,0.457,10.2655,0.877604166667,0.998849206349,0.895592051943,0.0254249312009,M-runs
1,5,5,0.0693333333333,0.0282764134139,0.398095793468,9.2351,0.9046875,0.997094784985,0.918821859577,0.0195521513667,SM-runs
1,10,5,0.0373333333333,0.0174992063312,0.7285,21.0,0.941666666667,1.0,0.95080465694,0.0232484895604,Baseline
1,10,5,0.024,0.0162480768093,0.7285,20.482,0.9625,1.0,0.968461950561,0.0214917142842,M-runs
1,10,5,0.0653333333333,0.018208667045,0.532458121733,16.1889,0.897916666667,1.0,0.913339573107,0.024579896217,SM-runs
2,3,5,0.236333333333,0.019232495649,0.281666666667,6.6,0.786979166667,0.961754468974,0.811426661036,0.0269128764774,Baseline
2,3,5,0.201333333333,0.0318049611783,0.281666666667,6.4801,0.815625,0.969035048987,0.837657951017,0.0210167313559,M-runs
2,3,5,0.148333333333,0.0291070819943,0.346243660825,6.3283,0.8984375,0.971837842187,0.909852107674,0.0154033859927,SM-runs
2,5,5,0.0923333333333,0.0183817542386,0.545,11.0,0.855729166667,1.0,0.876688956192,0.0251351320295,Baseline
2,5,5,0.059,0.0185022521152,0.545,10.7598333333,0.9078125,1.0,0.921856825287,0.0248268415961,M-runs
2,5,5,0.0783333333333,0.0231060357675,0.453694834746,8.56386666667,0.885416666667,0.998235171261,0.90234379747,0.0197294996967,SM-runs
2,10,5,0.023,0.0132035348802,0.7725,22.0,0.9640625,1.0,0.969811481769,0.0173873985466,Baseline
2,10,5,0.0133333333333,0.0101105005921,0.7725,21.472,0.979166666667,1.0,0.982543328533,0.0132730255303,M-runs
2,10,5,0.046,0.012,0.600951484679,14.9310333333,0.928125,1.0,0.93932730202,0.0160180979752,SM-runs
3,3,5,0.221666666667,0.0196779628575,0.345,6.9,0.807291666667,0.963287717886,0.829608268389,0.0210515009844,Baseline
3,3,5,0.178333333333,0.0311001964981,0.345,6.75395,0.838541666667,0.972829467307,0.858214658905,0.0200064132365,M-runs
3,3,5,0.132666666667,0.0269485105752,0.361424605769,6.35183333333,0.909895833333,0.97495952237,0.920066137315,0.0164337630388,SM-runs
3,5,5,0.0786666666667,0.0220201927532,0.595,11.5,0.877083333333,1.0,0.895252202807,0.0298848128677,Baseline
3,5,5,0.0466666666667,0.019379255805,0.595,11.22975,0.927083333333,1.0,0.938356478279,0.0258576300765,M-runs
3,5,5,0.039,0.0175783958312,0.478409971694,9.28855,0.9390625,1.0,0.948589222233,0.0234592646452,SM-runs
3,10,5,0.0193333333333,0.0141264134003,0.7975,23.0,0.969791666667,1.0,0.974629984429,0.0186678211871,Baseline
3,10,5,0.0113333333333,0.0125786415094,0.7975,22.4595,0.982291666667,1.0,0.985144910472,0.016577431353,M-runs
3,10,5,0.0193333333333,0.0112348663642,0.626120726749,15.5798166667,0.969791666667,1.0,0.974655498722,0.0147954956208,SM-runs
4,3,5,0.175666666667,0.0287150754057,0.54,7.2,0.803645833333,0.980869777325,0.828296614749,0.0399562814327,Baseline
4,3,5,0.113666666667,0.0207337620534,0.54,7.0632,0.822395833333,1.0,0.847322768342,0.0285980967237,M-runs
4,3,5,0.0896666666667,0.0370120100628,0.516779361445,7.5896,0.878125,0.995784573199,0.895606179657,0.0310423604857,SM-runs
4,5,5,0.0936666666667,0.0337128396246,0.724,12.0,0.853645833333,1.0,0.874570119937,0.0465366902671,Baseline
4,5,5,0.0863333333333,0.0250975873121,0.724,11.744,0.865104166667,1.0,0.884772043335,0.0342939644091,M-runs
4,5,5,0.095,0.0204531986089,0.578037949846,10.0616,0.8515625,1.0,0.8730111018,0.0280363997994,SM-runs
4,10,5,0.0336666666667,0.0194050394371,0.862,24.0,0.947395833333,1.0,0.955643763864,0.0258334774592,Baseline
4,10,5,0.0336666666667,0.0221334337347,0.862,23.416,0.947395833333,1.0,0.955604231835,0.0294476033517,M-runs
4,10,5,0.0766666666667,0.0157762127549,0.665661437543,16.5348,0.880208333333,1.0,0.898050247413,0.021397614886,SM-runs
5,3,5,0.176333333333,0.0388572887486,0.558333333333,7.5,0.802604166667,0.980776003422,0.827103239801,0.0551685776516,Baseline
5,3,5,0.109333333333,0.0232283351869,0.558333333333,7.35,0.829166666667,1.0,0.85326744569,0.0320125984253,M-runs
5,3,5,0.099,0.0790084383679,0.553760636304,8.715,0.853125,0.998213905977,0.87184466838,0.118152780939,SM-runs
5,5,5,0.09,0.0320416395752,0.735,12.5,0.859375,1.0,0.879623851806,0.0440270608136,Baseline
5,5,5,0.0923333333333,0.0240393196428,0.735,12.21875,0.855729166667,1.0,0.876600538621,0.0330048905501,M-runs
5,5,5,0.110333333333,0.0248305367553,0.598895344094,10.7079166667,0.827604166667,1.0,0.851857769212,0.0344137651925,SM-runs
5,10,5,0.0376666666667,0.0194393644158,0.8675,25.0,0.941145833333,1.0,0.950336963419,0.0258287055368,Baseline
5,10,5,0.036,0.0168522995464,0.8675,24.4041666667,0.94375,1.0,0.952582391294,0.0223462954001,M-runs
5,10,5,0.0853333333333,0.0226175939382,0.669405173318,17.56375,0.866666666667,1.0,0.886176693642,0.0310350031275,SM-runs
