Nt,J,lr,loss_mean,loss_std,price_mean,price_std,alg,recall,precision,f_beta,tests_num,corr,machine_selec_conf,baseline_items,total_items
5,3,5,0.10620000000000003,0.0721620398824756,0.0,0.0,Machines-Ensemble,0.9580600502152375,0.9772067134489658,0.9611772435396327,50,0.0,0.95,50,1000
5,3,5,0.056499999999999995,0.021420784299366818,3.3728000000000002,0.303056034422679,Hybrid-Ensemble,0.9921348567407466,0.9854492612847021,0.9910088770530452,50,0.0,0.95,50,1000
5,3,5,0.056900000000000006,0.016470883400716552,6.8179,0.3595520685519693,Crowd-Ensemble,0.9851101949649814,0.986691171432223,0.9853669797999165,50,0.0,0.95,50,1000
5,3,5,0.2165,0.12987474735297852,0.0,0.0,Machines-Ensemble,0.9332836623199953,0.9494150947184267,0.9359075181890096,50,0.1,0.95,50,1000
5,3,5,0.0508,0.018648324321504064,3.5738,0.4223841379597487,Hybrid-Ensemble,0.9893883108129502,0.9874040051467643,0.9890530067985399,50,0.1,0.95,50,1000
5,3,5,0.068,0.03359166563301082,7.000399999999999,0.4944201047692135,Crowd-Ensemble,0.9803778882206803,0.9841395336213983,0.980985350290035,50,0.1,0.95,50,1000
5,3,5,0.39150000000000007,0.16571617301880948,0.0,0.0,Machines-Ensemble,0.9224662789809581,0.9031983583373693,0.9191800874847263,50,0.2,0.95,50,1000
5,3,5,0.0753,0.04153323970026898,3.6250999999999998,0.5685371491820036,Hybrid-Ensemble,0.9761361156965533,0.9826629969190149,0.9772027456251664,50,0.2,0.95,50,1000
5,3,5,0.0869,0.043149623405077366,6.7029,0.3930932332157346,Crowd-Ensemble,0.9760733944492845,0.9793406111003605,0.9765546377570834,50,0.2,0.95,50,1000
5,3,5,0.5246,0.1401950070437603,0.0,0.0,Machines-Ensemble,0.9210539754642293,0.8704283466731082,0.9121746804796393,50,0.3,0.95,50,1000
5,3,5,0.06620000000000001,0.021843992309099544,3.6873000000000005,0.47022102249899445,Hybrid-Ensemble,0.9675448724023801,0.9869046647638522,0.970696002823402,50,0.3,0.95,50,1000
5,3,5,0.0855,0.0515931196963316,6.5861,0.5845674383678926,Crowd-Ensemble,0.9677213105715101,0.9810922989750797,0.9698431930466507,50,0.3,0.95,50,1000
5,3,5,0.6050000000000001,0.158770904135487,0.0,0.0,Machines-Ensemble,0.915744711076463,0.8517107863685298,0.9043376995429246,50,0.4,0.95,50,1000
5,3,5,0.09260000000000002,0.029726082823002434,3.8655,0.42687826133454015,Hybrid-Ensemble,0.9522877625641198,0.9818761296250349,0.9570511465431606,50,0.4,0.95,50,1000
5,3,5,0.0653,0.03496870029040256,6.997200000000001,0.33500561189329353,Crowd-Ensemble,0.977383267261003,0.9854143735639905,0.9785686750934486,50,0.4,0.95,50,1000
5,3,5,0.7918999999999999,0.19621337874874892,0.0,0.0,Machines-Ensemble,0.914697292898121,0.8129742320000094,0.8958537594577507,50,0.5,0.95,50,1000
5,3,5,0.0962,0.029450976214719943,4.189100000000001,0.4294225075610266,Hybrid-Ensemble,0.9403664682395855,0.9833001188050371,0.9472085006555331,50,0.5,0.95,50,1000
5,3,5,0.07359999999999998,0.03481436485130814,6.5996,0.3696658491124112,Crowd-Ensemble,0.9846400630653653,0.9819661395072604,0.9841626859245795,50,0.5,0.95,50,1000
5,3,5,0.8881,0.24785981925273806,0.0,0.0,Machines-Ensemble,0.918338097777372,0.7950355908291495,0.8948760933102777,50,0.6,0.95,50,1000
5,3,5,0.10470000000000002,0.03316036791110737,4.501,0.7808990971950218,Hybrid-Ensemble,0.9144988034393888,0.9857815418288262,0.9254254025974289,50,0.6,0.95,50,1000
5,3,5,0.0622,0.0313521929057602,6.9825,0.31992913277787005,Crowd-Ensemble,0.980217434648137,0.986017348288228,0.9811658836891166,50,0.6,0.95,50,1000
5,3,5,0.916,0.18435183752813536,0.0,0.0,Machines-Ensemble,0.9193946621584554,0.7885252928388216,0.894486936784965,50,0.7,0.95,50,1000
5,3,5,0.12440000000000002,0.054124301381172586,4.2444,0.5347713904090233,Hybrid-Ensemble,0.8939633087684561,0.983822269194575,0.907513028681351,50,0.7,0.95,50,1000
5,3,5,0.07280000000000002,0.03763190136041494,6.7238,0.371933004719936,Crowd-Ensemble,0.9807274847762413,0.9829937460322338,0.9810797375677813,50,0.7,0.95,50,1000
5,3,5,1.0651,0.28080970424826845,0.0,0.0,Machines-Ensemble,0.9180807912954021,0.7617649020015714,0.887229098635606,50,0.8,0.95,50,1000
5,3,5,0.1521,0.058301715240634225,4.9664,0.9610050155956522,Hybrid-Ensemble,0.8651203319033163,0.9805328296382134,0.8818380191734214,50,0.8,0.95,50,1000
5,3,5,0.0519,0.02178279137300819,6.9295,0.45024221259228897,Crowd-Ensemble,0.9834660662801721,0.9882421999472781,0.9842501674717298,50,0.8,0.95,50,1000
5,3,5,0.9555,0.28942848857705766,0.0,0.0,Machines-Ensemble,0.9461732798539936,0.7840823717915404,0.9139441804267221,50,0.9,0.95,50,1000
5,3,5,0.1331,0.05291020695480221,4.9764,1.0276138574386782,Hybrid-Ensemble,0.92611287571796,0.975553801994278,0.9336264992185048,50,0.9,0.95,50,1000
5,3,5,0.057100000000000005,0.017812635964393364,6.880199999999999,0.4654595148882448,Crowd-Ensemble,0.9838588344619156,0.9866566790161286,0.9843165248838168,50,0.9,0.95,50,1000
